CD8-T,Other immune,DC / Mono,CD3-T,B,NK,Kreatin-positive tumor,Tumor,CD4-T,Mesenchymal-like,Macrophages,Endothelial,Tregs,Unidentified,DC,Mono / Neu,Neutrophils,site_ID,patient_ID
0,0,0,0,0,0,243,0,0,0,0,0,0,0,0,0,0,2345,24
0,0,0,0,0,0,251,0,0,0,3,0,0,0,0,0,0,2346,24
0,0,0,0,0,0,229,0,0,0,1,0,0,0,0,0,0,2347,24
0,0,0,0,0,0,159,0,0,1,1,1,0,1,0,1,0,2348,24
0,0,0,0,0,0,312,0,0,0,1,0,0,0,0,0,20,2349,24
0,0,0,0,0,0,269,0,0,0,1,0,1,0,0,0,0,2350,24
0,0,0,0,0,0,223,0,0,1,1,1,0,1,0,1,0,2351,24
0,0,0,0,0,0,248,0,0,0,2,0,0,0,0,0,0,2352,24
0,0,0,0,0,0,166,0,0,0,1,0,0,0,0,0,0,2353,24
0,0,0,1,0,0,240,0,1,0,1,0,1,0,0,0,0,2354,24
0,0,1,0,0,0,184,0,0,1,2,0,0,0,0,0,0,2355,24
0,0,1,0,0,0,255,0,0,1,3,1,0,1,0,1,10,2356,24
0,2,0,0,0,0,239,0,0,0,1,0,0,2,0,0,0,2357,24
0,0,0,0,0,0,257,0,0,0,0,0,0,0,0,0,0,2358,24
0,1,0,0,0,0,231,0,0,0,1,0,0,1,0,0,0,2359,24
0,0,0,0,0,0,242,0,0,1,2,0,0,0,0,0,0,2360,24
0,0,0,0,0,0,236,0,0,0,0,0,0,0,0,0,0,2361,24
0,0,0,0,0,0,175,0,0,0,1,0,0,0,0,1,0,2362,24
0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,0,2363,24
0,0,0,0,0,0,245,0,0,0,0,0,0,0,0,0,0,2364,24
0,0,0,0,0,0,218,0,0,3,2,0,0,1,0,0,0,2365,24
0,0,0,0,0,0,246,0,0,0,2,0,0,0,0,0,0,2366,24
0,0,0,1,0,0,240,0,3,0,1,0,1,0,0,0,0,2367,24
0,0,0,0,0,0,199,0,0,0,3,0,0,0,0,0,0,2368,24
0,0,0,0,0,0,256,0,0,0,0,0,0,0,0,0,0,2369,24
0,1,0,0,0,0,244,0,0,0,2,0,2,0,0,0,0,2370,24
0,0,0,0,0,0,217,0,0,0,1,0,0,0,0,1,0,2371,24
0,0,0,0,0,0,194,0,0,1,1,1,0,0,0,0,1,2372,24
0,0,0,0,0,0,210,0,0,1,2,0,0,0,0,0,0,2373,24
0,0,0,0,0,0,186,0,0,1,2,0,0,0,0,0,0,2374,24
0,0,0,0,0,0,253,0,0,0,0,0,0,0,0,0,0,2375,24
0,0,0,0,0,0,229,0,0,0,2,0,0,0,0,0,0,2376,24
0,0,0,0,0,0,209,0,0,5,0,0,0,1,0,0,0,2377,24
0,0,0,0,0,0,231,0,0,0,2,0,0,0,0,0,0,2378,24
0,0,0,0,0,0,254,0,0,0,0,0,0,1,0,2,0,2379,24
0,0,0,0,0,0,238,0,1,0,1,0,1,0,0,0,0,2380,24
0,0,0,0,0,0,195,0,0,0,1,0,0,0,0,0,0,2381,24
0,0,0,0,0,0,221,0,0,0,1,0,0,0,0,0,0,2382,24
0,0,1,0,0,0,258,0,0,0,4,0,0,0,0,0,3,2383,24
0,0,0,0,0,0,225,0,0,0,1,0,0,0,0,0,0,2384,24
0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,1,2385,24
0,0,0,0,0,0,267,0,0,0,0,0,0,0,0,0,0,2386,24
0,0,0,0,0,0,247,0,0,0,0,0,0,0,0,0,0,2387,24
0,0,0,0,0,0,256,0,0,1,0,0,0,1,0,2,0,2388,24
0,1,0,0,0,0,244,0,0,0,5,0,2,0,0,0,0,2389,24
0,0,0,0,0,0,243,0,0,0,4,0,0,0,0,0,0,2390,24
0,0,1,0,0,0,248,0,0,0,5,1,0,0,0,0,10,2391,24
0,1,0,1,0,0,254,0,1,5,0,0,0,2,0,0,0,2392,24
0,1,0,1,0,0,201,0,1,2,2,0,0,1,0,0,0,2393,24
0,0,1,0,0,0,304,0,0,0,1,0,0,0,0,0,19,2394,24
0,0,0,0,0,0,252,0,0,0,0,0,0,0,0,0,0,2395,24
0,0,0,2,0,0,232,0,3,1,3,0,1,0,0,1,0,2396,24
0,0,0,0,0,0,265,0,0,0,1,0,0,0,0,0,0,2397,24
0,0,1,0,0,0,263,0,0,1,4,1,0,1,0,0,11,2398,24
0,0,0,0,0,0,241,0,1,0,3,0,0,0,0,1,1,2399,24
0,0,0,0,0,0,172,0,0,0,1,0,0,0,0,0,0,2400,24
0,1,0,0,0,0,100,0,0,8,2,0,0,0,0,0,0,2401,25
1,0,7,0,0,0,98,2,2,53,4,0,1,0,0,1,0,2402,25
0,1,0,1,0,0,105,0,3,45,2,0,0,0,0,3,0,2403,25
2,0,5,0,0,0,114,0,1,41,5,7,2,0,0,4,2,2404,25
0,1,0,0,0,0,103,0,0,1,1,0,0,0,0,0,1,2405,25
1,2,7,2,0,0,109,0,7,47,8,2,2,1,0,5,2,2406,25
0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,2407,25
0,0,0,0,0,0,175,0,0,35,6,0,0,0,0,1,1,2408,25
0,0,3,1,0,0,135,0,3,38,6,0,0,0,0,5,0,2409,25
1,0,4,0,0,0,84,2,1,49,3,0,0,0,0,1,0,2410,25
0,0,0,0,0,0,23,0,0,9,1,0,0,0,0,1,2,2411,25
0,1,0,0,0,0,80,0,0,2,1,0,0,0,0,0,1,2412,25
2,2,6,0,0,0,110,0,8,40,7,0,3,0,0,3,0,2413,25
0,1,0,0,0,0,132,0,0,10,2,0,0,0,0,0,0,2414,25
1,0,8,0,0,0,105,2,2,51,7,0,2,0,0,0,0,2415,25
0,1,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,2416,25
0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,2417,25
2,5,9,2,0,0,98,0,7,46,9,2,2,1,0,4,2,2418,25
0,0,0,0,0,0,17,0,0,6,1,0,0,0,0,1,2,2419,25
0,1,0,0,0,0,102,0,0,4,1,0,0,0,0,0,1,2420,25
0,1,1,1,0,0,127,0,3,66,4,0,0,0,0,3,0,2421,25
0,0,0,0,0,0,114,0,1,38,3,0,0,0,0,1,0,2422,25
0,0,0,0,0,0,107,0,0,12,1,0,0,0,0,0,1,2423,25
0,1,2,1,0,0,142,0,3,54,3,0,0,0,0,6,0,2424,25
0,0,4,0,0,0,94,1,0,57,5,0,0,0,0,3,0,2425,25
0,0,0,0,0,0,15,0,0,0,1,0,0,0,0,1,2,2426,25
0,0,0,0,0,0,157,0,0,21,2,0,0,0,0,2,2,2427,25
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2428,25
1,0,0,0,0,0,148,0,0,32,3,0,0,0,0,4,1,2429,25
0,0,2,0,0,0,150,0,1,17,8,0,0,0,0,5,0,2430,25
1,0,6,0,0,0,95,2,1,50,3,0,0,0,0,1,0,2431,25
0,0,0,0,0,0,81,0,0,7,2,0,0,0,0,0,0,2432,25
2,1,6,0,0,0,107,1,7,55,3,0,3,0,0,2,0,2433,25
1,0,5,0,0,0,83,2,1,44,5,0,0,0,0,0,0,2434,25
0,1,0,0,0,0,150,0,0,18,3,0,0,0,0,2,2,2435,25
1,3,3,1,0,0,111,0,6,44,3,2,0,1,0,3,2,2436,25
0,0,0,0,0,0,157,0,0,18,3,0,0,0,0,1,1,2437,25
1,1,5,1,0,0,115,0,2,52,6,0,2,0,0,5,2,2438,25
0,2,0,0,0,0,80,0,0,39,1,0,0,0,0,2,2,2439,25
0,0,1,1,0,0,149,0,3,45,2,0,0,0,0,5,0,2440,25
0,0,5,0,0,0,109,0,0,44,3,0,0,0,0,3,0,2441,25
0,0,6,1,0,0,110,0,1,43,8,0,0,0,0,5,0,2442,25
1,0,2,0,0,0,134,0,2,37,3,9,0,0,0,3,0,2443,25
0,2,6,1,0,0,120,0,6,47,6,2,2,1,0,5,2,2444,25
0,0,2,0,0,0,55,2,1,32,0,0,0,0,0,1,0,2445,25
0,0,0,0,0,0,141,0,0,17,3,0,0,0,0,0,0,2446,25
0,3,0,0,0,0,32,0,0,8,1,0,0,0,0,1,2,2447,25
0,0,0,0,0,0,146,0,0,67,4,0,0,0,0,3,0,2448,25
0,0,0,0,0,0,120,0,1,42,3,0,0,0,0,1,0,2449,25
1,0,8,0,0,0,112,2,2,52,6,0,3,0,0,0,0,2450,25
1,0,0,0,0,0,154,0,0,35,1,0,0,0,0,4,1,2451,25
1,1,5,0,0,0,115,0,5,25,8,0,3,0,0,8,0,2452,25
0,3,0,0,0,0,77,0,0,0,1,0,0,0,0,0,1,2453,25
0,0,0,0,0,0,177,0,0,45,3,0,0,0,0,2,1,2454,25
0,0,2,1,0,0,146,0,3,44,6,0,0,0,0,7,0,2455,25
0,0,3,0,0,0,123,0,1,40,12,0,0,0,0,5,0,2456,25
0,0,5,1,0,0,124,0,1,41,7,0,0,0,0,5,0,2457,25
0,1,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,2458,25
0,0,1,0,0,0,53,0,0,42,1,0,0,0,0,2,1,2459,25
0,2,1,0,0,0,104,0,0,49,1,0,1,0,0,2,0,2460,25
0,0,2,0,0,0,155,0,1,22,9,0,0,0,0,5,0,2461,25
0,0,3,1,0,0,150,0,0,37,2,0,0,0,0,3,0,2462,25
1,1,2,0,0,0,148,0,3,12,6,0,0,0,0,8,0,2463,25
0,0,0,0,0,0,192,0,1,25,4,0,0,0,0,6,0,2464,25
0,0,0,0,0,0,167,0,1,59,3,0,0,0,0,3,0,2465,25
0,0,5,0,0,0,116,0,0,47,2,0,0,0,0,2,0,2466,25
0,0,0,0,0,0,136,0,0,28,2,0,0,0,0,0,1,2467,25
0,0,0,0,0,0,179,0,0,32,6,0,0,0,0,0,1,2468,25
0,0,1,0,0,0,32,0,0,3,0,0,0,0,0,1,0,2469,25
0,0,2,0,0,0,144,0,1,18,4,0,0,0,0,2,0,2470,25
2,5,14,3,0,1,49,0,4,57,14,7,1,0,0,6,2,2471,25
0,1,0,1,0,0,119,0,5,45,1,0,0,0,0,3,0,2472,25
0,0,1,0,0,0,138,0,0,24,4,0,0,0,0,1,0,2473,25
2,5,14,2,0,0,87,0,5,45,11,6,2,0,0,6,2,2474,25
0,1,0,0,0,0,50,0,0,0,0,0,0,0,0,0,1,2475,25
1,5,6,1,0,0,106,1,7,52,5,2,0,3,0,3,2,2476,25
1,0,3,0,0,0,124,0,1,31,10,0,0,0,0,6,0,2477,25
0,0,0,0,0,0,160,0,0,19,3,0,0,0,0,2,1,2478,25
0,0,0,0,0,0,94,0,1,44,3,0,0,0,0,1,0,2479,25
0,0,0,0,0,0,153,0,2,62,4,0,0,0,0,3,0,2480,25
1,1,1,0,0,0,80,1,1,56,4,0,0,1,0,3,1,2481,25
2,2,9,0,0,0,105,0,0,39,6,9,0,0,0,2,0,2482,25
1,1,7,0,0,0,113,0,6,62,2,0,3,0,0,2,0,2483,25
0,0,2,0,0,0,176,0,1,16,6,0,0,0,0,4,0,2484,25
0,0,2,0,0,0,155,0,1,21,9,0,0,0,0,4,0,2485,25
1,0,4,0,0,0,85,2,1,49,3,0,0,0,0,1,0,2486,25
0,0,1,0,0,0,149,0,0,32,3,0,0,0,0,3,0,2487,25
0,0,1,0,0,0,28,0,0,30,1,0,0,0,0,2,1,2488,25
0,2,0,0,0,0,156,0,0,17,2,0,0,0,0,2,1,2489,25
1,0,3,0,0,0,118,0,1,33,10,0,0,0,0,6,0,2490,25
1,0,9,0,0,0,98,2,2,46,8,0,0,0,0,1,0,2491,25
1,0,2,0,0,0,140,0,1,24,10,0,0,0,0,6,0,2492,25
0,0,1,0,0,0,87,1,1,53,3,0,0,1,0,2,2,2493,25
0,1,0,0,0,0,15,0,0,0,0,0,0,0,0,0,1,2494,25
0,0,2,1,0,0,145,0,1,22,6,0,0,0,0,3,0,2495,25
0,0,1,0,0,0,144,0,0,28,6,0,0,0,0,0,0,2496,25
1,1,3,0,0,0,93,0,0,53,1,0,1,0,0,2,0,2497,25
0,0,1,0,0,0,59,2,0,28,2,0,0,0,0,0,0,2498,25
1,0,9,0,0,0,99,2,2,47,8,0,0,0,0,0,0,2499,25
0,0,0,0,0,0,154,0,0,21,2,0,0,0,0,2,2,2500,25
0,0,0,0,0,0,354,7,0,2,0,0,0,0,0,0,0,2501,26
0,0,0,0,0,0,159,102,0,6,3,0,0,4,0,0,3,2502,26
0,0,0,0,0,0,284,45,0,3,0,0,0,0,0,0,0,2503,26
0,2,0,0,0,0,144,83,0,11,11,2,0,1,0,0,3,2504,26
0,0,0,0,0,0,309,23,0,9,0,0,0,0,0,0,0,2505,26
0,1,0,0,0,0,130,37,0,3,0,0,0,1,0,0,1,2506,26
0,0,0,0,0,0,187,5,0,6,3,0,0,0,0,0,0,2507,26
0,0,0,0,0,0,216,70,0,5,2,0,0,0,0,0,0,2508,26
0,0,0,0,0,0,98,89,0,6,4,0,0,3,0,0,1,2509,26
0,0,0,0,0,0,292,7,0,0,1,0,0,0,0,0,0,2510,26
0,0,0,0,0,0,200,46,0,9,0,0,0,0,0,0,0,2511,26
0,0,0,0,0,0,286,34,0,14,0,0,0,0,0,0,1,2512,26
0,0,0,0,0,0,294,12,0,22,3,1,0,1,0,0,1,2513,26
0,1,0,0,0,0,239,32,0,6,0,0,0,0,0,0,0,2514,26
0,0,0,0,0,0,190,22,0,8,4,0,0,5,0,0,2,2515,26
0,0,0,0,0,0,119,70,0,3,0,0,0,0,0,0,0,2516,26
0,0,0,0,0,0,338,9,0,5,0,0,0,0,0,0,0,2517,26
0,0,0,0,0,0,250,78,0,6,2,0,0,2,0,0,1,2518,26
0,0,0,0,0,0,374,21,0,2,0,0,0,0,0,0,0,2519,26
0,0,0,0,0,0,187,12,0,9,3,0,0,2,0,0,2,2520,26
0,1,0,0,0,0,106,99,0,4,11,0,0,6,0,0,6,2521,26
0,0,0,0,0,0,241,37,0,7,0,0,0,1,0,0,0,2522,26
0,0,0,0,0,0,133,70,0,2,3,0,0,1,0,0,0,2523,26
0,0,0,0,0,0,203,18,0,12,5,1,0,0,0,0,0,2524,26
0,0,0,0,0,0,139,27,0,6,3,0,0,5,0,0,3,2525,26
0,0,0,0,0,0,295,23,0,11,0,0,0,0,0,0,0,2526,26
0,0,0,0,0,0,183,44,0,8,0,0,0,1,0,0,0,2527,26
0,0,0,0,0,0,193,7,0,7,5,1,0,0,0,0,0,2528,26
0,0,0,0,0,0,212,50,0,0,0,0,0,0,0,0,0,2529,26
0,0,0,0,0,0,399,3,0,2,0,0,0,0,0,0,0,2530,26
0,0,0,0,0,0,256,13,0,14,4,1,0,1,0,0,1,2531,26
0,0,0,0,0,0,209,41,0,6,0,0,0,0,0,0,0,2532,26
0,2,0,0,0,0,92,90,0,1,11,0,0,6,0,0,6,2533,26
0,0,0,0,0,0,122,27,0,10,0,0,0,0,0,0,0,2534,26
0,0,0,0,0,0,303,43,0,5,0,0,0,1,0,0,0,2535,26
0,0,0,0,0,0,126,20,0,8,1,0,0,0,0,0,0,2536,26
0,0,0,0,0,0,174,54,0,6,0,0,0,1,0,0,0,2537,26
0,0,0,0,0,0,256,53,0,5,0,0,0,1,0,0,0,2538,26
0,3,0,0,0,0,103,87,0,3,13,0,0,6,0,0,6,2539,26
0,1,0,0,0,0,265,30,0,7,0,0,0,0,0,0,0,2540,26
0,0,0,0,0,0,212,11,0,12,4,1,0,2,0,0,3,2541,26
0,0,0,0,0,0,344,26,0,1,0,0,0,0,0,0,0,2542,26
0,0,0,0,0,0,207,45,0,7,0,0,0,1,0,0,0,2543,26
0,0,0,0,0,0,293,9,0,14,3,1,0,0,0,0,1,2544,26
0,0,0,0,0,0,352,22,0,8,1,1,0,0,0,0,1,2545,26
0,1,0,0,0,0,114,32,0,5,3,0,0,2,0,0,1,2546,26
0,0,0,0,0,0,221,47,0,0,0,0,0,0,0,0,0,2547,26
0,1,0,0,0,0,55,52,0,7,0,0,0,1,0,0,1,2548,26
0,0,0,0,0,0,306,22,0,23,0,0,0,0,0,0,2,2549,26
0,0,0,0,0,0,159,18,0,10,1,1,0,0,0,0,0,2550,26
0,1,0,0,0,0,16,28,0,2,3,0,0,3,0,0,2,2551,26
0,0,0,0,0,0,257,10,0,18,6,1,0,2,0,0,1,2552,26
0,1,0,0,0,0,199,38,0,4,0,0,0,1,0,0,0,2553,26
0,0,0,0,0,0,60,26,0,12,0,0,0,2,0,0,2,2554,26
0,0,0,0,0,0,42,38,0,9,0,0,0,2,0,0,2,2555,26
0,0,0,0,0,0,336,30,0,4,0,0,0,0,0,0,0,2556,26
0,0,0,0,0,0,339,3,0,7,1,1,0,0,0,0,0,2557,26
0,0,0,0,0,0,294,13,0,22,3,1,0,1,0,0,1,2558,26
0,0,0,0,0,0,244,54,0,4,0,0,0,0,0,0,1,2559,26
0,0,0,0,0,0,229,17,0,21,6,1,0,2,0,0,3,2560,26
0,2,0,0,0,0,117,90,0,6,12,0,0,6,0,0,5,2561,26
0,0,0,0,0,0,318,35,0,12,0,0,0,0,0,0,0,2562,26
0,0,0,0,0,0,281,59,0,1,0,0,0,0,0,0,0,2563,26
0,0,0,0,0,0,157,73,0,3,0,0,0,0,0,0,0,2564,26
0,0,0,0,0,0,254,6,0,9,5,1,0,0,0,0,0,2565,26
0,0,0,0,0,0,391,8,0,8,0,0,0,0,0,0,0,2566,26
0,0,0,0,0,0,212,94,0,7,4,0,0,5,0,0,2,2567,26
0,0,0,0,0,0,271,10,0,13,6,1,0,1,0,0,1,2568,26
0,0,0,0,0,0,316,25,0,8,3,1,0,0,0,0,0,2569,26
0,0,0,0,0,0,293,18,0,24,3,1,0,0,0,0,2,2570,26
0,0,0,0,0,0,176,83,0,1,0,0,0,0,0,0,0,2571,26
0,0,0,0,0,0,344,28,0,14,0,0,0,0,0,0,0,2572,26
0,1,0,0,0,0,167,40,0,7,0,0,0,1,0,0,0,2573,26
0,0,0,0,0,0,290,57,0,8,5,1,0,4,0,0,1,2574,26
0,0,0,0,0,0,301,37,0,8,0,0,0,1,0,0,0,2575,26
0,0,0,0,0,0,309,12,0,5,0,0,0,0,0,0,0,2576,26
0,0,0,0,0,0,279,0,0,3,5,0,0,0,0,0,0,2577,26
0,0,0,0,0,0,131,16,0,8,0,0,0,0,0,0,0,2578,26
0,0,0,0,0,0,312,19,0,10,0,0,0,0,0,0,0,2579,26
0,0,0,0,0,0,326,4,0,5,0,0,0,0,0,0,0,2580,26
0,0,0,0,0,0,264,46,0,8,0,0,0,1,0,0,0,2581,26
0,1,0,0,0,0,139,34,0,7,3,0,0,3,0,0,2,2582,26
0,2,0,0,0,0,141,86,0,15,9,4,0,1,0,0,3,2583,26
0,0,0,0,0,0,171,28,0,10,5,0,0,6,0,0,2,2584,26
0,0,0,0,0,0,224,39,0,9,0,0,0,0,0,0,0,2585,26
0,0,0,0,0,0,338,6,0,3,0,0,0,0,0,0,0,2586,26
0,0,0,0,0,0,350,19,0,4,0,0,0,0,0,0,0,2587,26
0,0,0,0,0,0,290,20,0,8,1,1,0,1,0,0,0,2588,26
0,0,0,0,0,0,238,39,0,10,0,0,0,0,0,0,0,2589,26
0,0,0,0,0,0,67,29,0,13,0,0,0,2,0,0,2,2590,26
0,0,0,0,0,0,212,13,0,11,5,1,0,0,0,0,0,2591,26
0,0,0,0,0,0,239,18,0,13,5,1,0,0,0,0,0,2592,26
0,0,0,0,0,0,150,26,0,1,0,0,0,0,0,0,0,2593,26
0,0,0,0,0,0,210,25,0,16,3,1,0,1,0,0,1,2594,26
0,0,0,0,0,0,328,9,0,6,1,0,0,0,0,0,0,2595,26
0,0,0,0,0,0,324,25,0,16,0,0,0,0,0,0,1,2596,26
0,0,0,0,0,0,21,25,0,6,0,0,0,2,0,0,3,2597,26
0,1,0,0,0,0,242,26,0,7,0,0,0,0,0,0,0,2598,26
0,0,0,0,0,0,356,21,0,8,0,1,0,0,0,0,0,2599,26
0,0,0,0,0,0,298,18,0,6,0,1,0,0,0,0,0,2600,26
3,6,2,0,0,1,184,1,1,8,24,2,0,2,0,2,2,2601,27
1,5,4,2,0,0,196,3,1,11,8,2,0,2,0,6,0,2602,27
1,11,2,5,0,0,139,5,1,17,19,3,0,1,0,6,0,2603,27
0,5,0,1,0,0,155,8,1,18,16,2,0,0,0,3,4,2604,27
0,4,5,3,0,0,183,1,8,6,49,6,0,0,0,15,0,2605,27
4,10,2,5,0,0,140,7,1,12,15,6,0,3,0,3,0,2606,27
1,4,2,0,0,0,180,1,1,5,14,0,0,1,0,8,1,2607,27
3,11,2,0,0,0,175,2,0,10,19,1,0,1,0,5,0,2608,27
1,8,4,0,0,0,189,2,3,5,45,1,0,1,0,17,0,2609,27
4,7,1,0,0,0,125,3,2,27,26,0,0,0,0,9,3,2610,27
1,0,0,1,0,0,270,0,0,0,6,0,0,0,0,4,0,2611,27
0,12,2,1,0,1,172,1,1,7,19,5,0,2,0,3,2,2612,27
1,3,3,2,0,0,215,0,5,1,32,1,0,0,0,8,0,2613,27
0,2,5,0,0,0,181,2,0,9,8,0,0,0,0,7,0,2614,27
4,2,1,1,0,0,204,1,1,5,14,0,0,0,0,6,1,2615,27
4,8,1,0,0,0,181,1,0,15,22,1,0,0,0,3,0,2616,27
1,12,4,1,0,0,158,0,4,6,46,1,0,2,0,14,1,2617,27
0,2,4,4,0,0,192,1,4,7,33,3,0,1,0,8,1,2618,27
3,7,1,0,0,0,190,1,0,8,20,1,0,0,0,5,1,2619,27
1,5,0,1,0,0,165,13,0,20,5,4,0,0,0,4,1,2620,27
1,1,0,1,0,0,269,0,0,0,4,0,0,0,0,4,0,2621,27
3,3,4,1,0,0,198,1,5,3,28,0,0,0,0,4,0,2622,27
0,3,4,1,0,0,204,1,5,3,40,1,0,0,0,5,0,2623,27
0,1,0,0,0,0,132,10,1,12,23,1,0,0,0,3,0,2624,27
1,12,4,1,0,0,184,0,4,6,48,1,0,2,0,15,0,2625,27
2,3,1,1,0,0,195,9,2,20,13,3,0,0,0,8,0,2626,27
1,4,0,1,0,0,178,8,2,27,10,3,0,0,0,8,4,2627,27
0,3,2,4,0,1,193,1,1,9,22,3,0,1,0,8,2,2628,27
0,3,4,1,0,0,207,5,0,12,5,2,0,3,0,4,0,2629,27
2,10,5,0,0,0,163,0,4,8,48,1,0,2,0,18,0,2630,27
2,2,2,2,0,0,208,2,1,11,25,2,0,0,0,9,0,2631,27
4,7,1,3,0,0,141,21,0,18,15,0,0,2,0,2,0,2632,27
1,3,4,0,0,0,196,4,0,15,12,1,0,2,0,5,0,2633,27
2,11,2,1,0,0,129,1,0,22,18,5,0,1,0,7,0,2634,27
1,5,0,1,0,0,162,11,0,16,7,5,0,0,0,2,1,2635,27
3,5,1,0,0,0,133,0,3,18,21,0,0,0,0,8,3,2636,27
4,1,1,1,0,0,159,5,5,20,18,2,0,0,0,7,0,2637,27
0,5,0,0,0,0,130,7,1,20,24,3,0,0,0,3,1,2638,27
2,4,1,0,0,0,120,0,3,24,23,0,0,0,0,10,3,2639,27
1,3,3,2,0,0,206,1,5,1,30,1,0,0,0,7,0,2640,27
6,6,1,0,0,0,147,4,0,25,24,0,0,0,0,9,2,2641,27
0,0,0,1,0,0,244,0,1,1,7,0,0,0,0,1,0,2642,27
0,13,1,3,0,0,131,9,0,18,8,2,0,2,0,9,0,2643,27
0,1,0,0,0,0,130,9,1,12,25,1,0,0,0,3,0,2644,27
3,2,4,2,0,2,115,1,3,6,54,5,0,0,0,19,0,2645,27
4,3,1,0,0,0,139,0,3,22,21,0,0,0,0,9,2,2646,27
1,3,2,4,0,0,138,7,1,17,11,1,0,0,0,4,0,2647,27
1,5,3,2,0,0,232,1,4,4,36,2,0,0,0,10,0,2648,27
4,1,0,1,0,0,163,7,5,28,18,3,0,0,0,9,4,2649,27
0,1,0,1,0,0,138,11,1,11,21,1,0,0,0,2,0,2650,27
3,6,1,0,0,0,147,1,3,21,22,0,0,0,0,10,6,2651,27
1,4,2,1,0,0,234,1,2,1,30,2,0,0,0,13,0,2652,27
2,3,1,1,0,0,201,8,2,19,15,3,0,0,0,9,0,2653,27
0,7,5,1,0,0,213,0,4,2,42,1,0,1,0,9,0,2654,27
1,4,0,2,0,0,188,10,2,21,12,5,0,0,0,2,1,2655,27
0,3,0,0,0,0,131,8,0,13,21,0,0,0,0,2,3,2656,27
6,6,1,4,0,0,159,2,1,18,13,1,0,0,0,3,0,2657,27
4,7,1,0,0,0,150,0,0,20,22,1,0,0,0,10,3,2658,27
3,10,1,4,0,0,148,5,1,23,13,2,0,1,0,6,1,2659,27
1,11,4,0,0,0,165,0,4,7,48,1,0,2,0,15,1,2660,27
0,5,0,1,0,0,128,8,1,18,25,0,0,1,0,2,1,2661,27
3,13,2,0,0,0,133,3,0,26,24,2,0,1,0,9,5,2662,27
4,2,1,0,0,0,160,0,3,15,19,0,0,0,0,7,1,2663,27
4,4,1,0,0,0,163,2,2,20,17,0,0,0,0,6,4,2664,27
1,5,3,2,0,0,209,4,1,10,8,2,0,1,0,2,0,2665,27
2,2,1,0,0,0,256,0,1,0,17,0,0,0,0,7,0,2666,27
0,1,4,0,0,0,182,3,0,13,7,0,0,0,0,5,0,2667,27
0,8,3,2,0,0,216,0,3,2,42,1,0,1,0,9,0,2668,27
2,3,1,1,0,0,195,9,2,21,17,3,0,0,0,9,0,2669,27
1,5,0,1,0,0,183,10,2,24,10,5,0,0,0,3,3,2670,27
1,5,3,2,0,0,230,1,4,4,35,2,0,0,0,12,0,2671,27
0,3,1,2,0,0,221,9,1,6,10,1,0,1,0,2,0,2672,27
1,6,0,1,0,0,148,7,1,16,18,3,0,1,0,3,2,2673,27
0,3,0,0,0,0,124,8,1,17,27,1,0,0,0,4,1,2674,27
2,5,0,1,0,0,209,10,2,17,7,5,0,0,0,2,0,2675,27
4,11,0,0,0,0,145,5,0,19,21,2,0,1,0,9,3,2676,27
2,5,0,1,0,0,161,15,1,20,8,4,0,0,0,4,2,2677,27
0,3,0,2,0,0,116,10,0,15,11,2,0,2,0,3,0,2678,27
2,4,1,1,0,0,248,0,1,0,20,0,0,0,0,10,0,2679,27
0,4,2,5,0,0,153,21,1,10,13,1,0,0,0,2,0,2680,27
1,7,5,1,0,0,187,2,1,13,22,2,0,1,0,14,0,2681,27
3,10,1,0,0,0,180,1,0,9,25,1,0,0,0,6,3,2682,27
4,14,3,3,0,0,131,8,1,17,28,4,0,3,0,3,1,2683,27
3,2,1,1,0,0,231,0,0,2,12,0,0,0,0,6,1,2684,27
7,3,7,0,0,1,186,1,4,3,26,0,0,0,0,3,0,2685,27
2,3,0,0,0,0,163,8,5,26,15,3,0,0,0,7,4,2686,27
0,2,1,1,0,0,219,0,4,3,26,0,0,0,0,3,0,2687,27
1,13,1,2,0,0,149,6,0,12,15,3,0,2,0,9,0,2688,27
1,4,1,2,0,0,189,10,2,21,12,5,0,0,0,3,1,2689,27
1,5,2,1,0,0,201,3,3,15,22,3,0,0,0,10,0,2690,27
2,4,1,0,0,0,154,5,5,22,16,0,0,0,0,5,4,2691,27
0,2,0,0,0,0,132,8,1,12,26,1,0,0,0,3,0,2692,27
1,3,2,5,0,0,125,15,1,20,13,2,0,0,0,5,0,2693,27
2,6,2,0,0,0,114,1,3,28,28,0,0,0,0,12,2,2694,27
1,7,5,1,0,0,184,2,1,13,21,0,0,1,0,16,0,2695,27
6,4,7,2,0,2,124,1,6,5,51,1,0,0,0,9,0,2696,27
3,5,2,0,0,1,183,0,0,9,23,0,0,1,0,3,2,2697,27
0,3,1,0,0,0,161,5,1,19,23,0,0,0,0,4,4,2698,27
1,4,0,1,0,0,160,10,1,20,15,2,0,0,0,2,4,2699,27
0,2,0,1,0,0,129,10,1,11,24,1,0,0,0,2,0,2700,27
